player_id,name,player_club,age,position,goalkeeper_or_not,market_value,nationality,player_height,player_agent,strong_foot,contract_value_time,appearances,PPG,goals,assists,own_goals,substitutions_on,substitutions_off,yellow_cards,second_yellow_cards,red_cards,penalty_goals,minutes_per_goal,minutes_played,goals_conceded,clean_sheet,crawl_timestamp
346567,Luca Pellegrini,Lazio,26.0,Left-Back,0,2500.0,Italy,1.78,Team Raiola,left,2025.0,30.0,1.83,0.0,6.0,0.0,13.0,7.0,9.0,0.0,0.0,0.0,0.0,1.592,0.0,0.0,1748226614329
504209,Gianluca Busio,Venezia,22.0,Central Midfield,0,6500.0,United States,1.72,,right,2026.0,33.0,0.82,2.0,0.0,0.0,5.0,12.0,4.0,0.0,0.0,0.0,1.264,2.527,0.0,0.0,1748226616372
192638,Nicolas Haas,FC Empoli,29.0,Central Midfield,0,700.0,Switzerland,1.78,Wasserman,right,2025.0,12.0,1.75,1.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,372.0,372.0,0.0,0.0,1748226618163
510310,Sivert Mannsverk,Cardiff,23.0,Defensive Midfield,0,5000.0,Norway,1.85,Solbakken / Player ...,right,2025.0,20.0,1.2,0.0,1.0,0.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,1.403,0.0,0.0,1748226621066
562255,David Wieser,Mantova,23.0,Central Midfield,0,350.0,Italy,1.82,,"Jul 28, 2023",2027.0,31.0,1.32,0.0,3.0,0.0,23.0,8.0,3.0,0.0,0.0,0.0,0.0,933.0,0.0,0.0,1748226634504
744600,Niklas Jahn,VfL Bochum,20.0,Defensive Midfield,0,200.0,Germany,1.72,ROOF Talents,right,2027.0,18.0,2.33,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.455,1.455,0.0,0.0,1748226647008
534033,Alexis Mac Allister,Liverpool,26.0,Central Midfield,0,90000.0,Argentina,1.76,,right,2028.0,49.0,2.35,7.0,6.0,0.0,9.0,18.0,11.0,0.0,0.0,0.0,510.0,3.569,0.0,0.0,1748226671045
884820,Almugera Kabar,Bor. Dortmund,18.0,Left-Back,0,1000.0,Germany,1.86,,left,2028.0,25.0,1.2,1.0,1.0,0.0,4.0,13.0,4.0,2.0,0.0,0.0,1.577,1.577,0.0,0.0,1748226674596
948932,Gabe Forsyth,Norwich,18.0,Central Midfield,0,100.0,Scotland,1.84,Unique Sports Group,left,2028.0,8.0,0.63,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,1748226677457
16306,Casemiro,Man Utd,33.0,Defensive Midfield,0,12000.0,Brazil,1.85,,right,2026.0,42.0,1.62,5.0,3.0,0.0,11.0,14.0,8.0,0.0,0.0,0.0,560.0,2.799,0.0,0.0,1748226679177
195246,Pascal Stenzel,VfB Stuttgart,29.0,Right-Back,0,2500.0,Germany,1.83,Unique Sports Group,right,2026.0,19.0,1.53,1.0,1.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,755.0,755.0,0.0,0.0,1748226681850
202886,Ruben Loftus-Cheek,AC Milan,29.0,Central Midfield,0,16000.0,England,1.91,CAA Stellar,right,2027.0,28.0,2.07,0.0,1.0,0.0,13.0,8.0,3.0,0.0,0.0,0.0,0.0,1.384,0.0,0.0,1748226683428
150462,Alessandro Salvi,Cittadella,36.0,Right-Back,0,200.0,Italy,1.83,,right,-,34.0,1.12,0.0,2.0,0.0,8.0,6.0,7.0,1.0,0.0,0.0,0.0,2.454,0.0,0.0,1748226731892
424204,Alphonso Davies,Bayern Munich,24.0,Left-Back,0,50000.0,Canada,1.83,ATG Sports,left,2030.0,31.0,2.29,3.0,4.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,805.0,2.416,0.0,0.0,1748226734001
706024,Marko Ivezic,Holstein Kiel,23.0,Centre-Back,0,2500.0,Serbia,1.91,Seven Stars,right,2027.0,25.0,0.76,0.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.821,0.0,0.0,1748226736018
488785,Martin Frese,Hellas Verona,27.0,Left-Back,0,2000.0,Denmark,1.79,People In Sport,left,2027.0,11.0,1.09,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,0.0,1748226737074
442703,Ylber Ramadani,Lecce,29.0,Defensive Midfield,0,2200.0,Albania,1.85,LIAN Sports Group,right,2026.0,30.0,1.17,1.0,1.0,0.0,8.0,15.0,4.0,0.0,0.0,0.0,1.904,1.904,0.0,0.0,1748226739367
704680,Antonio Fiori,Mantova,22.0,Left Winger,0,550.0,Italy,1.8,,right,2027.0,37.0,1.16,3.0,5.0,0.0,12.0,21.0,4.0,0.0,0.0,0.0,681.0,2.044,0.0,0.0,1748226741150
608175,Alfie Doughty,Luton,25.0,Left Midfield,0,8000.0,England,1.83,Refuel Performance ...,left,-,27.0,1.04,1.0,4.0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,2.135,2.135,0.0,0.0,1748226800061
248999,Lucas Höler,SC Freiburg,30.0,Centre-Forward,0,3500.0,Germany,1.84,Unique Sports Group,right,-,34.0,1.65,7.0,4.0,0.0,11.0,15.0,3.0,0.0,0.0,0.0,292.0,2.044,0.0,0.0,1748226811493
326230,Ryan Hedges,Blackburn,29.0,Right Winger,0,1000.0,Wales,1.85,,left,2026.0,44.0,1.5,1.0,2.0,0.0,11.0,30.0,4.0,0.0,0.0,0.0,2.615,2.615,0.0,0.0,1748226813898
699442,Kacper Urbanski,Monza,20.0,Central Midfield,0,7000.0,Poland,1.83,AS1,right,2025.0,20.0,0.9,1.0,0.0,0.0,10.0,8.0,3.0,0.0,0.0,0.0,988.0,988.0,0.0,0.0,1748226815906
354361,Frank Anguissa,Napoli,29.0,Central Midfield,0,27000.0,Cameroon,1.84,,right,2027.0,37.0,2.19,6.0,5.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,497.0,2.981,0.0,0.0,1748226839912
385379,Davide Buglio,Juve Stabia,27.0,Central Midfield,0,750.0,Italy,1.78,,left,2026.0,31.0,1.35,0.0,1.0,0.0,4.0,10.0,11.0,0.0,0.0,0.0,0.0,2.336,0.0,0.0,1748226842020
337809,Simone Mazzocchi,Cosenza,26.0,Centre-Forward,0,500.0,Italy,1.82,,right,-,33.0,0.91,4.0,0.0,0.0,13.0,13.0,6.0,0.0,0.0,1.0,478.0,1.913,0.0,0.0,1748226844459
659813,Piero Hincapié,B. Leverkusen,23.0,Centre-Back,0,50000.0,Ecuador,1.84,AS1,left,2029.0,45.0,1.96,3.0,2.0,1.0,5.0,4.0,9.0,1.0,0.0,0.0,1.263,3.788,0.0,0.0,1748226846657
737781,Jérémy Le Douaron,Palermo,27.0,Centre-Forward,0,3500.0,France,1.89,Kemari,left,2029.0,37.0,1.22,6.0,2.0,0.0,21.0,14.0,2.0,0.0,0.0,0.0,266.0,1.597,0.0,0.0,1748226848914
749552,Alieu Fadera,Como,23.0,Left Winger,0,5000.0,The Gambia,1.82,,right,2028.0,30.0,1.27,1.0,4.0,0.0,8.0,13.0,2.0,0.0,1.0,0.0,1.829,1.829,0.0,0.0,1748226860708
101213,Pedro Obiang,Sassuolo,33.0,Central Midfield,0,500.0,Equatorial Guinea,1.86,P&P Sport ...,right,2025.0,38.0,2.16,1.0,0.0,0.0,22.0,9.0,3.0,0.0,0.0,0.0,1.765,1.765,0.0,0.0,1748226862617
313477,Paolo Ghiglione,Salernitana,28.0,Right-Back,0,750.0,Italy,1.91,,right,2027.0,26.0,1.12,2.0,2.0,0.0,4.0,7.0,3.0,0.0,1.0,0.0,931.0,1.861,0.0,0.0,1748226901692
339943,Iké Ugbo,Sheff Wed,26.0,Centre-Forward,0,2800.0,Canada,1.84,,right,2028.0,38.0,1.11,1.0,1.0,0.0,20.0,18.0,1.0,0.0,0.0,0.0,1.471,1.471,0.0,0.0,1748226913658
324811,Arnaud Nordin,1.FSV Mainz 05,26.0,Right Winger,0,6000.0,France,1.7,One Team Football,both,2028.0,23.0,0.61,4.0,1.0,0.0,8.0,8.0,2.0,0.0,0.0,1.0,327.0,1.308,0.0,0.0,1748226915167
39728,Mats Hummels,AS Roma,36.0,Centre-Back,0,2500.0,Germany,1.91,,right,2025.0,20.0,1.7,1.0,0.0,1.0,3.0,8.0,3.0,0.0,1.0,0.0,1.352,1.352,0.0,0.0,1748226917499
198087,Matteo Ricci,Sampdoria,30.0,Defensive Midfield,0,400.0,Italy,1.76,P&P Sport ...,both,2026.0,14.0,1.14,0.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,855.0,0.0,0.0,1748226920120
255788,Cameron Burgess,Ipswich,29.0,Centre-Back,0,2500.0,Australia,1.94,,left,2025.0,22.0,0.86,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.855,0.0,0.0,1748226921983
357164,Rafael Leão,AC Milan,25.0,Left Winger,0,75000.0,Portugal,1.88,,right,2028.0,50.0,1.64,12.0,13.0,0.0,12.0,20.0,7.0,0.0,0.0,0.0,292.0,3.499,0.0,0.0,1748226934746
503743,Morgan Rogers,Aston Villa,22.0,Attacking Midfield,0,50000.0,England,1.87,Footwork,right,2030.0,54.0,1.85,14.0,15.0,0.0,1.0,24.0,12.0,0.0,0.0,0.0,321.0,4.496,0.0,0.0,1748226937948
216399,Philipp Hercher,1.FC Magdeburg,29.0,Right Midfield,0,600.0,Germany,1.82,,right,-,27.0,1.56,7.0,0.0,0.0,11.0,13.0,1.0,0.0,0.0,0.0,226.0,1.581,0.0,0.0,1748226940925
592534,Nicolai Remberg,Holstein Kiel,24.0,Central Midfield,0,2800.0,Germany,1.88,Tenet Football,right,-,33.0,0.85,0.0,1.0,2.0,6.0,2.0,12.0,0.0,0.0,0.0,0.0,2.488,0.0,0.0,1748226953824
705097,Davide Veroli,Sampdoria,22.0,Centre-Back,0,1500.0,Italy,1.88,,left,2025.0,15.0,1.07,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.14,1.14,0.0,0.0,1748226957718
662261,Rafa Marín,Napoli,23.0,Centre-Back,0,7000.0,Spain,1.91,LEADERBROCK,right,2029.0,6.0,2.17,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,1748226961588
535834,Eliot Matazo,Hull City,23.0,Central Midfield,0,3000.0,Belgium,1.7,SEG,right,2028.0,13.0,1.69,1.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,484.0,484.0,0.0,0.0,1748226964628
938678,Leonardo Mendicino,Cesena,18.0,Defensive Midfield,0,800.0,Italy,1.82,,right,2025.0,21.0,1.57,0.0,0.0,0.0,15.0,4.0,6.0,0.0,0.0,0.0,0.0,746.0,0.0,0.0,1748226967239
473080,Regan Slater,Hull City,25.0,Central Midfield,0,3500.0,England,1.71,,right,2026.0,46.0,1.04,1.0,1.0,0.0,8.0,15.0,6.0,0.0,0.0,0.0,3.182,3.182,0.0,0.0,1748226987118
109751,Onel Hernández,Norwich,32.0,Left Winger,0,700.0,Cuba,1.72,LIEBERAM.GROUP,right,2025.0,26.0,1.27,2.0,4.0,0.0,19.0,6.0,2.0,0.0,0.0,0.0,419.0,837.0,0.0,0.0,1748226993330
675535,Noel Futkeu,Greuther Fürth,22.0,Centre-Forward,0,2500.0,Germany,1.83,,right,2027.0,34.0,1.15,11.0,3.0,0.0,8.0,19.0,4.0,0.0,0.0,0.0,202.0,2.226,0.0,0.0,1748227000483
568559,Radu Drăgușin,Tottenham,23.0,Centre-Back,0,25000.0,Romania,1.91,GG11,right,2030.0,28.0,1.54,0.0,0.0,0.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,2.18,0.0,0.0,1748227004657
186988,Sven Michel,SC Paderborn,34.0,Left Winger,0,600.0,Germany,1.77,Karl M. Herzog ...,left,-,28.0,1.79,5.0,2.0,0.0,10.0,16.0,7.0,0.0,0.0,0.0,317.0,1.583,0.0,0.0,1748227007088
145843,Ryan Leonard,Millwall,33.0,Central Midfield,0,250.0,England,1.85,,right,-,36.0,1.36,0.0,1.0,0.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,2.771,0.0,0.0,1748227021402
196357,Jonathan Tah,B. Leverkusen,29.0,Centre-Back,0,30000.0,Germany,1.95,,right,2025.0,49.0,1.98,4.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.1,4.399,0.0,0.0,1748227025178
322517,Joël Schmied,1.FC Köln,26.0,Centre-Back,0,2000.0,Switzerland,1.88,Signature - ISCM AG,right,2029.0,34.0,1.62,3.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,991.0,2.974,0.0,0.0,1748227028300
904722,Paddy Lane,Portsmouth,24.0,Right Winger,0,700.0,Northern Ireland,1.77,Wasserman,left,2026.0,24.0,0.92,1.0,1.0,0.0,10.0,12.0,2.0,0.0,0.0,0.0,1.162,1.162,0.0,0.0,1748227030521
327862,Janik Bachmann,FC Schalke 04,29.0,Central Midfield,0,700.0,Germany,1.96,,right,2027.0,27.0,1.11,3.0,2.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,603.0,1.808,0.0,0.0,1748227032757
161072,Baris Atik,1.FC Magdeburg,30.0,Left Winger,0,1000.0,Türkiye,1.69,,right,2025.0,24.0,1.42,7.0,6.0,0.0,2.0,14.0,6.0,1.0,0.0,0.0,253.0,1.774,0.0,0.0,1748227036826
585049,Simon Joachims,Nuremberg II,23.0,Attacking Midfield,0,150.0,Germany,1.77,,right,2025.0,24.0,1.25,2.0,8.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,890.0,1.78,0.0,0.0,1748227051660
287367,Luca Vignali,Spezia Calcio,29.0,Right-Back,0,600.0,Italy,1.86,,right,-,32.0,1.78,5.0,1.0,0.0,11.0,11.0,7.0,1.0,0.0,0.0,387.0,1.933,0.0,0.0,1748227054622
497312,Federico Artioli,Mantova,23.0,Defensive Midfield,0,250.0,Italy,1.78,,right,2027.0,12.0,0.92,0.0,1.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,817.0,0.0,0.0,1748227079415
565822,Harvey Elliott,Liverpool,22.0,Attacking Midfield,0,35000.0,England,1.7,ROOF,left,2027.0,28.0,1.96,5.0,3.0,0.0,22.0,1.0,4.0,0.0,0.0,0.0,164.0,822.0,0.0,0.0,1748227082389
617408,Tatsuhiro Sakamoto,Coventry,28.0,Right Midfield,0,2500.0,Japan,1.7,UDN SPORTS,left,2026.0,48.0,1.56,4.0,6.0,0.0,15.0,17.0,4.0,0.0,0.0,0.0,742.0,2.969,0.0,0.0,1748227084856
501049,Erik Ahlstrand,FC St. Pauli,23.0,Central Midfield,0,500.0,Sweden,1.84,,"Jan 27, 2024",-,19.0,1.05,0.0,3.0,0.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,1.026,0.0,0.0,1748227086969
822958,Tim Drexler,1.FC Nuremberg,20.0,Centre-Back,0,3000.0,Germany,1.86,YOU FIRST,right,2025.0,30.0,1.6,1.0,1.0,0.0,9.0,7.0,5.0,0.0,0.0,0.0,1.835,1.835,0.0,0.0,1748227100408
550106,Matteo Cancellieri,Parma,23.0,Right Winger,0,5000.0,Italy,1.85,,left,2025.0,27.0,1.0,3.0,0.0,0.0,8.0,17.0,2.0,0.0,1.0,0.0,477.0,1.43,0.0,0.0,1748227102374
623773,Kristoffer Lund,Palermo,23.0,Left-Back,0,3500.0,United States,1.84,,left,2027.0,35.0,1.46,1.0,0.0,0.0,11.0,10.0,4.0,0.0,0.0,0.0,2.178,2.178,0.0,0.0,1748227115435
479284,Giuseppe Leone,Juve Stabia,24.0,Defensive Midfield,0,450.0,Italy,1.83,GR Sports,right,2026.0,35.0,1.37,1.0,2.0,0.0,7.0,23.0,4.0,0.0,0.0,0.0,2.317,2.317,0.0,0.0,1748227117794
1112449,Tiago Gabriel,Lecce,20.0,Centre-Back,0,1000.0,Portugal,1.94,,right,2027.0,14.0,0.93,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.165,1.165,0.0,0.0,1748227120653
659415,Riccardo Pagano,Catanzaro,20.0,Central Midfield,0,2500.0,Italy,1.75,,right,2025.0,21.0,1.48,0.0,2.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,1.056,0.0,0.0,1748227122583
167491,Stefano Sabelli,Genoa,32.0,Right-Back,0,1500.0,Italy,1.76,,right,2026.0,36.0,1.14,0.0,2.0,0.0,11.0,15.0,3.0,0.0,0.0,0.0,0.0,2.174,0.0,0.0,1748227144935
487969,Randal Kolo Muani,Juventus,26.0,Centre-Forward,0,30000.0,France,1.87,,right,2025.0,33.0,1.85,10.0,3.0,0.0,15.0,10.0,0.0,0.0,0.0,2.0,187.0,1.874,0.0,0.0,1748227147358
433818,Scott Twine,Bristol City,25.0,Attacking Midfield,0,4500.0,England,1.74,,right,2028.0,37.0,1.32,6.0,3.0,0.0,9.0,22.0,5.0,0.0,0.0,0.0,380.0,2.277,0.0,0.0,1748227149431
379163,Marius Marin,Pisa,26.0,Defensive Midfield,0,3000.0,Romania,1.8,,right,2026.0,35.0,2.14,1.0,2.0,1.0,3.0,8.0,10.0,0.0,1.0,0.0,2.691,2.691,0.0,0.0,1748227151052
241076,Emmanuel Gyasi,FC Empoli,31.0,Right Midfield,0,2000.0,Ghana,1.81,,right,2025.0,43.0,0.98,2.0,3.0,1.0,4.0,9.0,5.0,0.0,0.0,0.0,1.734,3.467,0.0,0.0,1748227154077
747951,Shea Charles,Sheff Wed,21.0,Defensive Midfield,0,10000.0,Northern Ireland,1.89,,right,2025.0,44.0,1.25,1.0,5.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,3.759,3.759,0.0,0.0,1748227156462
412943,Kenzo Goudmijn,Derby,23.0,Central Midfield,0,1500.0,Netherlands,1.76,Team Raiola,right,2028.0,44.0,0.95,2.0,2.0,0.0,12.0,24.0,4.0,0.0,0.0,0.0,1.28,2.559,0.0,0.0,1748227159351
924114,Dustin Forkel,1.FC Nuremberg,20.0,Left Winger,0,400.0,Germany,1.86,,both,-,14.0,1.86,5.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,121.0,603.0,0.0,0.0,1748227173210
315332,Aymen Barkok,FC Schalke 04,27.0,Attacking Midfield,0,700.0,Morocco,1.89,,right,2025.0,10.0,1.1,0.0,1.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,1748227175510
534082,Fabio Ponsi,Modena,24.0,Left-Back,0,600.0,Italy,1.86,,right,2025.0,7.0,0.86,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,1748227177538
182816,Nicolas Gavory,F. Düsseldorf,30.0,Left-Back,0,800.0,France,1.83,,left,2025.0,18.0,1.67,1.0,1.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,1.249,1.249,0.0,0.0,1748227179478
464598,Casper Tengstedt,Hellas Verona,24.0,Centre-Forward,0,7000.0,Denmark,1.84,People In Sport,right,2025.0,26.0,0.77,7.0,2.0,0.0,6.0,18.0,2.0,0.0,0.0,1.0,221.0,1.55,0.0,0.0,1748227181275
351738,Lincoln,Hull City,26.0,Attacking Midfield,0,4000.0,Brazil,1.78,Roc Nation Sports,left,2025.0,11.0,1.18,0.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,1748227194126
293281,Jacob Bruun Larsen,VfB Stuttgart,26.0,Left Winger,0,6000.0,Denmark,1.83,,right,2027.0,35.0,1.23,3.0,3.0,0.0,23.0,12.0,1.0,0.0,0.0,0.0,416.0,1.249,0.0,0.0,1748227196711
488996,Thórir Jóhann Helgason,Lecce,24.0,Central Midfield,0,2500.0,Iceland,1.87,Dirk Hebel,right,2026.0,21.0,1.14,0.0,4.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.157,0.0,0.0,1748227198808
141350,Kemar Roofe,Derby,32.0,Centre-Forward,0,800.0,Jamaica,1.78,,right,2025.0,3.0,0.33,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1748227200414
522245,Lasse Günther,Karlsruher SC,22.0,Left-Back,0,1500.0,Germany,1.81,WINS,left,2025.0,22.0,1.5,1.0,2.0,0.0,10.0,12.0,1.0,0.0,0.0,0.0,966.0,966.0,0.0,0.0,1748227211974
322702,Benson Manuel,Burnley,28.0,Right Winger,0,4500.0,Angola,1.66,Youonegoal,left,2027.0,5.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,160.0,160.0,0.0,0.0,1748227224206
673925,Johan Gómez,E. Braunschweig,23.0,Attacking Midfield,0,900.0,United States,1.83,UG Sports,both,2027.0,29.0,0.97,0.0,2.0,0.0,8.0,15.0,1.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,1748227227009
195680,Joe Ralls,Cardiff,31.0,Central Midfield,0,1000.0,England,1.78,Unique Sports Group,left,2025.0,23.0,1.09,0.0,1.0,0.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,1.298,0.0,0.0,1748227229585
412513,Thomas Henry,Palermo,30.0,Centre-Forward,0,1800.0,France,1.91,,right,2025.0,25.0,1.32,2.0,1.0,0.0,14.0,11.0,4.0,0.0,0.0,0.0,463.0,925.0,0.0,0.0,1748227231390
330472,Alessio Iovine,Como,34.0,Right Midfield,0,400.0,Italy,1.74,,right,-,11.0,0.73,0.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,472.0,0.0,0.0,1748227233669
578392,Maximilian Beier,Bor. Dortmund,22.0,Centre-Forward,0,25000.0,Germany,1.85,WINS,right,2029.0,43.0,1.65,9.0,6.0,0.0,19.0,17.0,4.0,0.0,0.0,0.0,260.0,2.339,0.0,0.0,1748227235593
729940,Matty Jacob,Hull City,23.0,Left-Back,0,100.0,England,1.8,,left,2027.0,8.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,445.0,445.0,0.0,0.0,1748227285542
222855,Jesper Karlström,Udinese,29.0,Defensive Midfield,0,3500.0,Sweden,1.85,,right,2026.0,41.0,1.15,0.0,3.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,3.486,0.0,0.0,1748227288192
415381,Mats Wieffer,Brighton,25.0,Defensive Midfield,0,27000.0,Netherlands,1.88,,right,2029.0,28.0,1.64,1.0,5.0,0.0,17.0,5.0,6.0,0.0,0.0,0.0,1.165,1.165,0.0,0.0,1748227301293
739443,Igor Thiago,Brentford,23.0,Centre-Forward,0,22000.0,Brazil,1.91,,right,2029.0,8.0,1.75,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,1748227312983
570336,Dan Neil,Sunderland,23.0,Central Midfield,0,6500.0,England,1.85,Wasserman,left,2026.0,48.0,1.67,2.0,3.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,2.143,4.285,0.0,0.0,1748227314853
503977,Taylor Harwood-Bellis,Southampton,23.0,Centre-Back,0,25000.0,England,1.88,Unique Sports Group,right,2028.0,38.0,0.55,3.0,0.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,1.063,3.188,0.0,0.0,1748227318473
1295724,Francesco Maiolo,Catanzaro,18.0,,0,100.0,Italy,1.84,,"Jul 1, 2024",-,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1748227344102
169416,Matt Crooks,Hull City,31.0,Attacking Midfield,0,1500.0,England,1.91,Wasserman,right,2027.0,18.0,1.11,3.0,0.0,0.0,9.0,7.0,2.0,1.0,0.0,0.0,263.0,788.0,0.0,0.0,1748227358181
604327,Gabriel Vidovic,Bayern Munich,21.0,Second Striker,0,3000.0,Croatia,1.8,,right,2026.0,6.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1748227360959
532169,Lukasz Poreba,Hamburger SV,25.0,Central Midfield,0,1000.0,Poland,1.79,SSM Agency,right,2027.0,19.0,1.68,1.0,0.0,0.0,13.0,3.0,4.0,0.0,0.0,0.0,753.0,753.0,0.0,0.0,1748227364060
814445,Lorenzo Ignacchiti,Reggiana,21.0,Central Midfield,0,1500.0,Italy,1.84,Bola,left,2025.0,33.0,1.21,0.0,1.0,0.0,7.0,9.0,9.0,0.0,1.0,0.0,0.0,2.354,0.0,0.0,1748227366358
419325,Lewis Gibson,Preston,24.0,Centre-Back,0,1800.0,England,1.85,Wasserman,left,2028.0,42.0,1.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.822,3.644,0.0,0.0,1748227369913
663264,Darko Gyabi,Plymouth,21.0,Central Midfield,0,1800.0,England,1.96,,right,2025.0,48.0,1.15,1.0,2.0,0.0,10.0,24.0,10.0,0.0,0.0,0.0,3.181,3.181,0.0,0.0,1748227397924
529885,Christian Kouan,Cosenza,25.0,Central Midfield,0,600.0,Cote d'Ivoire,1.78,,right,2026.0,34.0,0.97,0.0,1.0,0.0,4.0,12.0,9.0,0.0,1.0,0.0,0.0,2.533,0.0,0.0,1748227399962
171260,Jay Fulton,Swansea,31.0,Central Midfield,0,1000.0,Scotland,1.85,,right,2026.0,34.0,1.47,1.0,0.0,0.0,19.0,11.0,6.0,0.0,0.0,0.0,1.471,1.471,0.0,0.0,1748227402757
327251,Ridle Baku,RB Leipzig,27.0,Right-Back,0,7000.0,Germany,1.76,Sports360 GmbH,right,2027.0,39.0,1.46,4.0,6.0,0.0,5.0,17.0,3.0,0.0,0.0,0.0,720.0,2.88,0.0,0.0,1748227404983
148153,Lewis Dunk,Brighton,33.0,Centre-Back,0,8000.0,England,1.92,CAA Stellar,right,2026.0,27.0,1.26,0.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,2.159,0.0,0.0,1748227431093
890719,Ethan Nwaneri,Arsenal,18.0,Right Winger,0,55000.0,England,1.76,Unique Sports Group,left,2030.0,37.0,1.95,9.0,2.0,0.0,21.0,14.0,1.0,0.0,0.0,0.0,153.0,1.378,0.0,0.0,1748227444593
802997,Norman Bassette,Coventry,20.0,Centre-Forward,0,2000.0,Belgium,1.86,CAA Stellar,left,2028.0,29.0,1.48,2.0,1.0,0.0,16.0,12.0,5.0,0.0,0.0,0.0,549.0,1.097,0.0,0.0,1748227446928
93704,Josuha Guilavogui,Leeds,34.0,Defensive Midfield,0,400.0,France,1.88,,right,2025.0,18.0,2.61,0.0,0.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,1748227459630
471890,Max Geschwill,Holstein Kiel,23.0,Centre-Back,0,1500.0,Germany,1.85,,left,-,23.0,0.74,1.0,2.0,1.0,6.0,5.0,4.0,0.0,0.0,0.0,1.645,1.645,0.0,0.0,1748227461706
917376,Jérémy Oyono,Frosinone,24.0,Right-Back,0,250.0,Gabon,1.78,,right,2027.0,23.0,0.96,1.0,0.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,1.588,1.588,0.0,0.0,1748227463811
277697,Alan Browne,Sunderland,30.0,Central Midfield,0,2800.0,Ireland,1.79,,right,2027.0,23.0,1.78,1.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,1.209,1.209,0.0,0.0,1748227466172
393745,Jusuf Gazibegovic,1.FC Köln,25.0,Right-Back,0,4000.0,Bosnia-Herzegovina,1.74,LIAN Sports Group,both,-,34.0,1.88,1.0,1.0,0.0,2.0,14.0,11.0,0.0,0.0,0.0,2.728,2.728,0.0,0.0,1748227468959
